Participant,Session,Radius_pre,Radius_post,Metric_pre,Metric_post,Correlation,p_value,Network
P23,S6,70,5,Complexity,Salience,-0.13593507962341853,0.490371272500248,Vis
P23,S6,70,5,Complexity,Entrainment,-0.1886768848802322,0.3362810805177705,Vis
P23,S6,70,5,Complexity,Fluidity,0.3030884522731243,0.11692547411440837,Vis
P23,S6,70,5,Complexity,Complexity,0.19761061653041564,0.31346995565750163,Vis
P23,S6,70,50,ZCR,ZCR,0.17568905874099433,0.3711838553031437,Vis
P23,S6,70,50,ZCR,Salience,-0.4260807750141242,0.023771384406390827,Vis
P23,S6,70,50,ZCR,Entrainment,-0.5038148715105859,0.0062685888807158295,Vis
P23,S6,70,50,ZCR,Fluidity,0.022182429621458277,0.9107914012445307,Vis
P23,S6,70,50,ZCR,Complexity,0.3464121239575588,0.07094166866060891,Vis
P23,S6,70,50,Salience,ZCR,0.04629745405452931,0.8150323502117169,Vis
P23,S6,70,50,Salience,Salience,0.22848644707858068,0.2422168547830812,Vis
P23,S6,70,50,Salience,Entrainment,0.3602459964843825,0.05968422861725866,Vis
P23,S6,70,50,Salience,Fluidity,0.14548562218402308,0.4600995594529936,Vis
P23,S6,70,50,Salience,Complexity,-0.2264965808995185,0.24645462277342578,Vis
P23,S6,70,50,Entrainment,ZCR,-0.043063075598368805,0.8277563607146287,Vis
P23,S6,70,50,Entrainment,Salience,-0.010032860552579723,0.9595887957793217,Vis
P23,S6,70,50,Entrainment,Entrainment,0.3155602948452096,0.10188926981375221,Vis
P23,S6,70,50,Entrainment,Fluidity,0.24214299710052425,0.21443624150460663,Vis
P23,S6,70,50,Entrainment,Complexity,-0.1008364776194168,0.609663325893107,Vis
P23,S6,70,50,Fluidity,ZCR,-0.09969034731752333,0.6137543311216972,Vis
P23,S6,70,50,Fluidity,Salience,0.1269641700595915,0.5196956867187419,Vis
P23,S6,70,50,Fluidity,Entrainment,0.4692563296190374,0.011763669927966354,Vis
P23,S6,70,50,Fluidity,Fluidity,0.3219767165548199,0.09474210510742778,Vis
P23,S6,70,50,Fluidity,Complexity,-0.20236592887728722,0.3017288144699213,Vis
P23,S6,70,50,Complexity,ZCR,0.2150967185671846,0.2716713488055287,Vis
P23,S6,70,50,Complexity,Salience,-0.1529289703470695,0.43720809989740933,Vis
P23,S6,70,50,Complexity,Entrainment,-0.5478727304381287,0.0025445953136906535,Vis
P23,S6,70,50,Complexity,Fluidity,-0.3663837563554011,0.05515987574322617,Vis
P23,S6,70,50,Complexity,Complexity,0.34973765778390525,0.0680967813369353,Vis
P23,S6,70,100,ZCR,ZCR,0.12128921199817316,0.5386751452103943,Vis
P23,S6,70,100,ZCR,Salience,-0.23113003205241103,0.23666189325802567,Vis
P23,S6,70,100,ZCR,Entrainment,-0.40465225536221405,0.03268673938746486,Vis
P23,S6,70,100,ZCR,Fluidity,-0.19531891027408865,0.3192279150431271,Vis
P23,S6,70,100,ZCR,Complexity,0.2843369302272358,0.14252896287501418,Vis
P23,S6,70,100,Salience,ZCR,0.05490386291157662,0.7814057827353672,Vis
P23,S6,70,100,Salience,Salience,0.1468157583332142,0.45596315528975995,Vis
P23,S6,70,100,Salience,Entrainment,0.3027046841383359,0.11741278575209971,Vis
P23,S6,70,100,Salience,Fluidity,0.25416198027424797,0.1918461394347456,Vis
P23,S6,70,100,Salience,Complexity,-0.3275900539343472,0.08880529299224615,Vis
P23,S6,70,100,Entrainment,ZCR,-0.07346101056131968,0.7102657717534446,Vis
P23,S6,70,100,Entrainment,Salience,-0.017331990200532083,0.930244469044962,Vis
P23,S6,70,100,Entrainment,Entrainment,0.27941313039954324,0.1498759810124663,Vis
P23,S6,70,100,Entrainment,Fluidity,0.3108146911334426,0.10742962515629975,Vis
P23,S6,70,100,Entrainment,Complexity,-0.20206622847073769,0.3024605479375587,Vis
P23,S6,70,100,Fluidity,ZCR,-0.044444262073416785,0.8223173872477585,Vis
P23,S6,70,100,Fluidity,Salience,0.05728632290098831,0.7721619858886561,Vis
P23,S6,70,100,Fluidity,Entrainment,0.39258561447724116,0.03878583267375524,Vis
P23,S6,70,100,Fluidity,Fluidity,0.45404678666141063,0.01522217479309566,Vis
P23,S6,70,100,Fluidity,Complexity,-0.35525609587121537,0.06357158187593612,Vis
P23,S6,70,100,Complexity,ZCR,0.19830188471714016,0.3117458391881026,Vis
P23,S6,70,100,Complexity,Salience,-0.17534458840255612,0.3721373788839333,Vis
P23,S6,70,100,Complexity,Entrainment,-0.5358769537570344,0.0032917310133991377,Vis
P23,S6,70,100,Complexity,Fluidity,-0.5391286199710884,0.0030726980619740236,Vis
P23,S6,70,100,Complexity,Complexity,0.45842336938809286,0.014150286923873413,Vis
P23,S6,80,5,ZCR,ZCR,-0.002291419270333009,0.9907669052001011,Vis
P23,S6,80,5,ZCR,Salience,0.034982317006635844,0.859725763157979,Vis
P23,S6,80,5,ZCR,Entrainment,-0.05831981418976401,0.7681614668636508,Vis
P23,S6,80,5,ZCR,Fluidity,0.19862064628735748,0.3109527902138244,Vis
P23,S6,80,5,ZCR,Complexity,-0.023531400840368366,0.9053897027548492,Vis
P23,S6,80,5,Salience,ZCR,0.14560378673031388,0.4597312984802412,Vis
P23,S6,80,5,Salience,Salience,0.07190307823924669,0.7161568618926502,Vis
P23,S6,80,5,Salience,Entrainment,0.22178917496628875,0.25667346044166284,Vis
P23,S6,80,5,Salience,Fluidity,-0.24710074550557534,0.20490909384316142,Vis
P23,S6,80,5,Salience,Complexity,-0.20370648593147533,0.2984693624929998,Vis
P23,S6,80,5,Entrainment,ZCR,0.04857671011602166,0.806093076893728,Vis
P23,S6,80,5,Entrainment,Salience,0.04693054524615896,0.812547033843845,Vis
P23,S6,80,5,Entrainment,Entrainment,0.24974133863503545,0.19995478475065556,Vis
P23,S6,80,5,Entrainment,Fluidity,-0.22574195951955364,0.24807442508907737,Vis
P23,S6,80,5,Entrainment,Complexity,-0.08865929434987561,0.6536935222176807,Vis
P23,S6,80,5,Fluidity,ZCR,0.02238022935404249,0.9099991013651725,Vis
P23,S6,80,5,Fluidity,Salience,0.11532481854495123,0.5589682537922439,Vis
P23,S6,80,5,Fluidity,Entrainment,0.34562451207864797,0.07162867915659468,Vis
P23,S6,80,5,Fluidity,Fluidity,-0.3063040615733963,0.11290081472625993,Vis
P23,S6,80,5,Fluidity,Complexity,-0.2964333049939052,0.1255901490043487,Vis
P23,S6,80,5,Complexity,ZCR,-0.021936880312543344,0.9117750812581478,Vis
P23,S6,80,5,Complexity,Salience,-0.12874712097453367,0.5138005612717004,Vis
P23,S6,80,5,Complexity,Entrainment,-0.2053541830450327,0.29449355305023883,Vis
P23,S6,80,5,Complexity,Fluidity,0.298096329004001,0.12338216505353186,Vis
P23,S6,80,5,Complexity,Complexity,0.18647948104344503,0.34204193308905906,Vis
P23,S6,80,50,ZCR,ZCR,0.14909241976735316,0.44892920445498774,Vis
P23,S6,80,50,ZCR,Salience,-0.4097698500115033,0.030345338652991757,Vis
P23,S6,80,50,ZCR,Entrainment,-0.5291816539637335,0.0037851200180669784,Vis
P23,S6,80,50,ZCR,Fluidity,0.032186976327492456,0.8708380061950444,Vis
P23,S6,80,50,ZCR,Complexity,0.34664512231459477,0.07073940834676155,Vis
P23,S6,80,50,Salience,ZCR,0.05375558181322121,0.785871526536585,Vis
P23,S6,80,50,Salience,Salience,0.19244111579228412,0.32655001333422806,Vis
P23,S6,80,50,Salience,Entrainment,0.3630925793221517,0.05755121501321496,Vis
P23,S6,80,50,Salience,Fluidity,0.1570015845608601,0.4249494248987039,Vis
P23,S6,80,50,Salience,Complexity,-0.20953847695196634,0.28454792626823794,Vis
P23,S6,80,50,Entrainment,ZCR,-0.053018916952851075,0.7887399711827208,Vis
P23,S6,80,50,Entrainment,Salience,-0.0483214501799923,0.8070930469629153,Vis
P23,S6,80,50,Entrainment,Entrainment,0.325794960503696,0.09067230086692876,Vis
P23,S6,80,50,Entrainment,Fluidity,0.2331416383924493,0.23249213203638192,Vis
P23,S6,80,50,Entrainment,Complexity,-0.06774966765421614,0.7319394369400108,Vis
P23,S6,80,50,Fluidity,ZCR,-0.11706686320879944,0.5530052168803739,Vis
P23,S6,80,50,Fluidity,Salience,0.1544254281773241,0.4326816253561252,Vis
P23,S6,80,50,Fluidity,Entrainment,0.5089262377030981,0.005679902691891238,Vis
P23,S6,80,50,Fluidity,Fluidity,0.3134033348024021,0.10438030507148335,Vis
P23,S6,80,50,Fluidity,Complexity,-0.20742570475721106,0.28954270324665626,Vis
P23,S6,80,50,Complexity,ZCR,0.20278294962067692,0.3007124839631209,Vis
P23,S6,80,50,Complexity,Salience,-0.10317835421987734,0.6013399172211826,Vis
P23,S6,80,50,Complexity,Entrainment,-0.5549054377061117,0.0021783881017907987,Vis
P23,S6,80,50,Complexity,Fluidity,-0.3747209118234476,0.049450083736715486,Vis
P23,S6,80,50,Complexity,Complexity,0.309695317649906,0.1087685626463783,Vis
P23,S6,80,100,ZCR,ZCR,0.08848332150150094,0.6543386599747205,Vis
P23,S6,80,100,ZCR,Salience,-0.19728411337696722,0.31428634762225516,Vis
P23,S6,80,100,ZCR,Entrainment,-0.3967138383839339,0.036604587015616016,Vis
P23,S6,80,100,ZCR,Fluidity,-0.2036035685705864,0.29871881037304326,Vis
P23,S6,80,100,ZCR,Complexity,0.2780807799874563,0.15190992175072254,Vis
P23,S6,80,100,Salience,ZCR,0.06177661531357462,0.7548233103887566,Vis
P23,S6,80,100,Salience,Salience,0.11599659086988093,0.5566652930043258,Vis
P23,S6,80,100,Salience,Entrainment,0.3012072887156486,0.1193285363361665,Vis
P23,S6,80,100,Salience,Fluidity,0.26602290260055367,0.17122238063105838,Vis
P23,S6,80,100,Salience,Complexity,-0.31100585163916517,0.10720220185324714,Vis
P23,S6,80,100,Entrainment,ZCR,-0.08348529845186717,0.67276195854715,Vis
P23,S6,80,100,Entrainment,Salience,-0.052799516902797494,0.7895947997124462,Vis
P23,S6,80,100,Entrainment,Entrainment,0.2848878852370788,0.14172334273186526,Vis
P23,S6,80,100,Entrainment,Fluidity,0.3228481387759293,0.09380136577242848,Vis
P23,S6,80,100,Entrainment,Complexity,-0.15674452316484017,0.42571755149569274,Vis
P23,S6,80,100,Fluidity,ZCR,-0.07105664306838644,0.7193642341126862,Vis
P23,S6,80,100,Fluidity,Salience,0.09462898802336367,0.631954674457059,Vis
P23,S6,80,100,Fluidity,Entrainment,0.4299834271005405,0.022384759301636258,Vis
P23,S6,80,100,Fluidity,Fluidity,0.44993779835118225,0.016288872417021292,Vis
P23,S6,80,100,Fluidity,Complexity,-0.3556635555245383,0.06324696106849825,Vis
P23,S6,80,100,Complexity,ZCR,0.1837571428201715,0.34926078962742557,Vis
P23,S6,80,100,Complexity,Salience,-0.11711815719928281,0.552830082894136,Vis
P23,S6,80,100,Complexity,Entrainment,-0.5295965784396455,0.003752806723467994,Vis
P23,S6,80,100,Complexity,Fluidity,-0.5479923002939381,0.0025379527280162675,Vis
P23,S6,80,100,Complexity,Complexity,0.4155923376704561,0.027848214212765864,Vis
P23,S6,90,5,ZCR,ZCR,-0.012146765375458252,0.9510834029983415,Vis
P23,S6,90,5,ZCR,Salience,0.04179261224321995,0.8327661962967182,Vis
P23,S6,90,5,ZCR,Entrainment,-0.07673156376111692,0.6979518723279652,Vis
P23,S6,90,5,ZCR,Fluidity,0.17525533253935524,0.37238467964403055,Vis
P23,S6,90,5,ZCR,Complexity,0.003623982758546057,0.9853979052170776,Vis
P23,S6,90,5,Salience,ZCR,0.14567470032292307,0.45951037014347107,Vis
P23,S6,90,5,Salience,Salience,0.057407948846148416,0.7716908885047928,Vis
P23,S6,90,5,Salience,Entrainment,0.2251463696371248,0.24935780221668336,Vis
P23,S6,90,5,Salience,Fluidity,-0.23522025231630045,0.22823530214106968,Vis
P23,S6,90,5,Salience,Complexity,-0.20243943985369608,0.30154950323749424,Vis
P23,S6,90,5,Entrainment,ZCR,0.045268372471131746,0.8190759297501441,Vis
P23,S6,90,5,Entrainment,Salience,0.05681643779598183,0.7739827469842717,Vis
P23,S6,90,5,Entrainment,Entrainment,0.30853147366805594,0.11017382026917032,Vis
P23,S6,90,5,Entrainment,Fluidity,-0.24535224958283297,0.20823546911657176,Vis
P23,S6,90,5,Entrainment,Complexity,-0.16032806836546357,0.4150785063577268,Vis
P23,S6,90,5,Fluidity,ZCR,0.024463118050225746,0.9016612076490621,Vis
P23,S6,90,5,Fluidity,Salience,0.12164548321406538,0.5374740787403329,Vis
P23,S6,90,5,Fluidity,Entrainment,0.3157902582117502,0.10162633876051025,Vis
P23,S6,90,5,Fluidity,Fluidity,-0.3313566952575274,0.08498263198666561,Vis
P23,S6,90,5,Fluidity,Complexity,-0.2837873292761492,0.14333589302260846,Vis
P23,S6,90,5,Complexity,ZCR,-0.030258953523935678,0.8785165589992368,Vis
P23,S6,90,5,Complexity,Salience,-0.11813014649086989,0.5493800745306535,Vis
P23,S6,90,5,Complexity,Entrainment,-0.2502652260136598,0.1989817327648814,Vis
P23,S6,90,5,Complexity,Fluidity,0.3164924621031159,0.10082661143795459,Vis
P23,S6,90,5,Complexity,Complexity,0.2310661105514476,0.2367952030448336,Vis
P23,S6,90,50,ZCR,ZCR,0.14036564961374426,0.4762041968010099,Vis
P23,S6,90,50,ZCR,Salience,-0.3941694369280094,0.03793702397512604,Vis
P23,S6,90,50,ZCR,Entrainment,-0.5383325395165404,0.0031251327759222714,Vis
P23,S6,90,50,ZCR,Fluidity,0.02932046550979539,0.8822581240628419,Vis
P23,S6,90,50,ZCR,Complexity,0.33272730473394285,0.08362315437811402,Vis
P23,S6,90,50,Salience,ZCR,0.05243504406636498,0.7910153886158331,Vis
P23,S6,90,50,Salience,Salience,0.15901349635187845,0.41896399873407963,Vis
P23,S6,90,50,Salience,Entrainment,0.3712016314534835,0.05180054722782236,Vis
P23,S6,90,50,Salience,Fluidity,0.16294167213715832,0.40741328829418233,Vis
P23,S6,90,50,Salience,Complexity,-0.19272448921817092,0.3258244932775376,Vis
P23,S6,90,50,Entrainment,ZCR,-0.05224454494707842,0.7917581485404869,Vis
P23,S6,90,50,Entrainment,Salience,-0.062171285029509304,0.7533047545962609,Vis
P23,S6,90,50,Entrainment,Entrainment,0.3278062620293072,0.0885824044781074,Vis
P23,S6,90,50,Entrainment,Fluidity,0.23112773631417327,0.23666668020947995,Vis
P23,S6,90,50,Entrainment,Complexity,-0.039297656586500904,0.8426230371573313,Vis
P23,S6,90,50,Fluidity,ZCR,-0.12102185970393878,0.5395772778456387,Vis
P23,S6,90,50,Fluidity,Salience,0.18467793724472556,0.34680899165418305,Vis
P23,S6,90,50,Fluidity,Entrainment,0.5265716332604008,0.003993882232437442,Vis
P23,S6,90,50,Fluidity,Fluidity,0.3421152957437673,0.07475216878744946,Vis
P23,S6,90,50,Fluidity,Complexity,-0.21893048016063776,0.26301223704522114,Vis
P23,S6,90,50,Complexity,ZCR,0.1857195639961031,0.34404791586299743,Vis
P23,S6,90,50,Complexity,Salience,-0.06735280603335043,0.7334531911290144,Vis
P23,S6,90,50,Complexity,Entrainment,-0.5413224772672228,0.0029320823231110786,Vis
P23,S6,90,50,Complexity,Fluidity,-0.3566136323957185,0.062495045257260275,Vis
P23,S6,90,50,Complexity,Complexity,0.2653058172859825,0.1724229319662742,Vis
P23,S6,90,100,ZCR,ZCR,0.08505207468067322,0.6669661011293136,Vis
P23,S6,90,100,ZCR,Salience,-0.19173702738675738,0.3283569597959214,Vis
P23,S6,90,100,ZCR,Entrainment,-0.39991796842204674,0.034980293056646634,Vis
P23,S6,90,100,ZCR,Fluidity,-0.20278896173391453,0.3006978474212617,Vis
P23,S6,90,100,ZCR,Complexity,0.2738035582564169,0.15857294858119786,Vis
P23,S6,90,100,Salience,ZCR,0.059025451544752944,0.7654333581236259,Vis
P23,S6,90,100,Salience,Salience,0.08963267919817869,0.6501293838541604,Vis
P23,S6,90,100,Salience,Entrainment,0.30639071949327346,0.1127937938266524,Vis
P23,S6,90,100,Salience,Fluidity,0.27294564748377814,0.15993406517585249,Vis
P23,S6,90,100,Salience,Complexity,-0.2972835168726143,0.124457739251798,Vis
P23,S6,90,100,Entrainment,ZCR,-0.0751736358326554,0.7038084911345343,Vis
P23,S6,90,100,Entrainment,Salience,-0.07103379083970594,0.7194508921784457,Vis
P23,S6,90,100,Entrainment,Entrainment,0.2915516842520467,0.13223860875508622,Vis
P23,S6,90,100,Entrainment,Fluidity,0.34757009144288,0.06994084989670354,Vis
P23,S6,90,100,Entrainment,Complexity,-0.14506255621244285,0.46141932129663144,Vis
P23,S6,90,100,Fluidity,ZCR,-0.07463814873943059,0.705825357170561,Vis
P23,S6,90,100,Fluidity,Salience,0.11595426365620053,0.556810270022278,Vis
P23,S6,90,100,Fluidity,Entrainment,0.4373174619146029,0.01995788837301382,Vis
P23,S6,90,100,Fluidity,Fluidity,0.43943687747911486,0.01929827626676768,Vis
P23,S6,90,100,Fluidity,Complexity,-0.3522508464177875,0.0660060028790149,Vis
P23,S6,90,100,Complexity,ZCR,0.1682571802481568,0.39207139781783606,Vis
P23,S6,90,100,Complexity,Salience,-0.0761706696362841,0.7000584769263811,Vis
P23,S6,90,100,Complexity,Entrainment,-0.5208976277987666,0.004481840445027097,Vis
P23,S6,90,100,Complexity,Fluidity,-0.5359851016731108,0.003284236886889751,Vis
P23,S6,90,100,Complexity,Complexity,0.3834910116682069,0.04395792704395696,Vis
P23,S6,100,5,ZCR,ZCR,-0.052781531160410095,0.7896648865138288,Vis
P23,S6,100,5,ZCR,Salience,0.08116175323706262,0.681390975789119,Vis
P23,S6,100,5,ZCR,Entrainment,-0.09197434897364654,0.6415860600803012,Vis
P23,S6,100,5,ZCR,Fluidity,0.18943580025760834,0.33430519152041,Vis
P23,S6,100,5,ZCR,Complexity,0.04188459678286441,0.8324032552652243,Vis
P23,S6,100,5,Salience,ZCR,0.14248728540449696,0.4694956754108171,Vis
P23,S6,100,5,Salience,Salience,0.05633274766462826,0.7758582240573734,Vis
P23,S6,100,5,Salience,Entrainment,0.2316894435344979,0.23549735756893975,Vis
P23,S6,100,5,Salience,Fluidity,-0.2371911105745405,0.22424768285608027,Vis
P23,S6,100,5,Salience,Complexity,-0.20831884808955922,0.2874244994964139,Vis
P23,S6,100,5,Entrainment,ZCR,0.06850175013908988,0.7290734547155673,Vis
P23,S6,100,5,Entrainment,Salience,0.05478914669073019,0.7818516196612799,Vis
P23,S6,100,5,Entrainment,Entrainment,0.33793305643447313,0.07861019146155661,Vis
P23,S6,100,5,Entrainment,Fluidity,-0.2582940982840234,0.18447510705413964,Vis
P23,S6,100,5,Entrainment,Complexity,-0.20610423187825241,0.2926948400411515,Vis
P23,S6,100,5,Fluidity,ZCR,0.019775395400264684,0.9204394046628344,Vis
P23,S6,100,5,Fluidity,Salience,0.1117705026422161,0.5712249754204953,Vis
P23,S6,100,5,Fluidity,Entrainment,0.25374174547176725,0.19260702000914823,Vis
P23,S6,100,5,Fluidity,Fluidity,-0.37911426387423014,0.046634846734272734,Vis
P23,S6,100,5,Fluidity,Complexity,-0.25015243148633093,0.19919095820584853,Vis
P23,S6,100,5,Complexity,ZCR,-0.06777745850228903,0.7318334706578913,Vis
P23,S6,100,5,Complexity,Salience,-0.1024079509179042,0.6040727274474511,Vis
P23,S6,100,5,Complexity,Entrainment,-0.2796672890520149,0.14949021762501807,Vis
P23,S6,100,5,Complexity,Fluidity,0.3120602550316036,0.10595422251178327,Vis
P23,S6,100,5,Complexity,Complexity,0.27884066235137406,0.1507474916139802,Vis
P23,S6,100,50,ZCR,ZCR,0.13601443383583856,0.49011567112915955,Vis
P23,S6,100,50,ZCR,Salience,-0.3489607006568963,0.06875340646489586,Vis
P23,S6,100,50,ZCR,Entrainment,-0.5258750980220965,0.004051227548311458,Vis
P23,S6,100,50,ZCR,Fluidity,0.02275956456318648,0.9084798854029372,Vis
P23,S6,100,50,ZCR,Complexity,0.3091257785968871,0.10945456385256783,Vis
P23,S6,100,50,Salience,ZCR,0.051133486644178466,0.7960937127861272,Vis
P23,S6,100,50,Salience,Salience,0.14426105068867448,0.46392507807778316,Vis
P23,S6,100,50,Salience,Entrainment,0.3680365842356831,0.05398870540291045,Vis
P23,S6,100,50,Salience,Fluidity,0.16233438281311785,0.40918723484393105,Vis
P23,S6,100,50,Salience,Complexity,-0.18521645831916095,0.34537986260355524,Vis
P23,S6,100,50,Entrainment,ZCR,-0.02169916619269896,0.9127274944285186,Vis
P23,S6,100,50,Entrainment,Salience,-0.07729358519354787,0.6958432281009421,Vis
P23,S6,100,50,Entrainment,Entrainment,0.3167844089660942,0.10049551031409062,Vis
P23,S6,100,50,Entrainment,Fluidity,0.22354380799458456,0.25283264752009177,Vis
P23,S6,100,50,Entrainment,Complexity,-0.023447998092567417,0.9057235562062069,Vis
P23,S6,100,50,Fluidity,ZCR,-0.1433087491348723,0.4669115128251181,Vis
P23,S6,100,50,Fluidity,Salience,0.1938925574583341,0.32284431316901213,Vis
P23,S6,100,50,Fluidity,Entrainment,0.5456479897623789,0.0026709431999048447,Vis
P23,S6,100,50,Fluidity,Fluidity,0.37962556387932417,0.04631562614226907,Vis
P23,S6,100,50,Fluidity,Complexity,-0.2797385794726557,0.14938214075211673,Vis
P23,S6,100,50,Complexity,ZCR,0.12934382577560205,0.5118349652565709,Vis
P23,S6,100,50,Complexity,Salience,-0.05381409858564799,0.7856437891160938,Vis
P23,S6,100,50,Complexity,Entrainment,-0.5046968645109992,0.006163472234115388,Vis
P23,S6,100,50,Complexity,Fluidity,-0.32459158173238506,0.09194041646833895,Vis
P23,S6,100,50,Complexity,Complexity,0.2412671234250104,0.2161500913267546,Vis
P23,S6,100,100,ZCR,ZCR,0.08900990205859209,0.6524088780006785,Vis
P23,S6,100,100,ZCR,Salience,-0.17352716455178743,0.37719177265516923,Vis
P23,S6,100,100,ZCR,Entrainment,-0.37944476487366835,0.04642830626657283,Vis
P23,S6,100,100,ZCR,Fluidity,-0.21403968057659695,0.2740907457396402,Vis
P23,S6,100,100,ZCR,Complexity,0.26543414762107753,0.17220764607912423,Vis
P23,S6,100,100,Salience,ZCR,0.060304977089115946,0.760493501774799,Vis
P23,S6,100,100,Salience,Salience,0.07481577477309016,0.7051561276665279,Vis
P23,S6,100,100,Salience,Entrainment,0.29731662699291717,0.12441379148320844,Vis
P23,S6,100,100,Salience,Fluidity,0.27237498719966136,0.16084403511291673,Vis
P23,S6,100,100,Salience,Complexity,-0.292766292984709,0.13056092891631255,Vis
P23,S6,100,100,Entrainment,ZCR,-0.03449258615586606,0.861670750193267,Vis
P23,S6,100,100,Entrainment,Salience,-0.09945537225432374,0.6145944576037795,Vis
P23,S6,100,100,Entrainment,Entrainment,0.2697124426994326,0.165138359729229,Vis
P23,S6,100,100,Entrainment,Fluidity,0.34454309769135916,0.07258030454691453,Vis
P23,S6,100,100,Entrainment,Complexity,-0.14541734407126566,0.46031241964324443,Vis
P23,S6,100,100,Fluidity,ZCR,-0.09748851217588325,0.6216453255518839,Vis
P23,S6,100,100,Fluidity,Salience,0.1253963979872652,0.5249063281973543,Vis
P23,S6,100,100,Fluidity,Entrainment,0.4571751283999113,0.014449409006411243,Vis
P23,S6,100,100,Fluidity,Fluidity,0.4497441791159179,0.016340621624370413,Vis
P23,S6,100,100,Fluidity,Complexity,-0.37950394715498137,0.04639139797464838,Vis
P23,S6,100,100,Complexity,ZCR,0.11551094292999656,0.5583297489094264,Vis
P23,S6,100,100,Complexity,Salience,-0.048529689589022845,0.8062772554665925,Vis
P23,S6,100,100,Complexity,Entrainment,-0.4740755010185498,0.010815454022021807,Vis
P23,S6,100,100,Complexity,Fluidity,-0.4888977292770212,0.008289893951704068,Vis
P23,S6,100,100,Complexity,Complexity,0.3654128743981098,0.05585705865883629,Vis
P23,S7,5,5,ZCR,ZCR,0.2415798031221629,0.2155371995231085,DorsAttn
P23,S7,5,5,ZCR,Salience,-0.2899887306838258,0.13442048426939382,DorsAttn
P23,S7,5,5,ZCR,Entrainment,-0.3139536314994775,0.10374049749200885,DorsAttn
P23,S7,5,5,ZCR,Fluidity,0.4334228257743292,0.021218221652529394,DorsAttn
P23,S7,5,5,ZCR,Complexity,0.4633483796752568,0.013019738967877233,DorsAttn
P23,S7,5,5,Salience,ZCR,-0.0779486639332117,0.6933882335698758,DorsAttn
P23,S7,5,5,Salience,Salience,0.4481256611769006,0.01677854397060488,DorsAttn
P23,S7,5,5,Salience,Entrainment,0.40015101601126796,0.034864448192625484,DorsAttn
P23,S7,5,5,Salience,Fluidity,-0.39737405614183163,0.036265048939621986,DorsAttn
P23,S7,5,5,Salience,Complexity,-0.47476191895721287,0.010685744857807834,DorsAttn
P23,S7,5,5,Entrainment,ZCR,-0.005137719931187588,0.9792997100985719,DorsAttn
P23,S7,5,5,Entrainment,Salience,0.2623256737878752,0.1774757672835628,DorsAttn
P23,S7,5,5,Entrainment,Entrainment,0.2627762825395976,0.17670517854857615,DorsAttn
P23,S7,5,5,Entrainment,Fluidity,-0.5120880898230697,0.005339758839761875,DorsAttn
P23,S7,5,5,Entrainment,Complexity,-0.41061753200119677,0.029970931377720958,DorsAttn
P23,S7,5,5,Fluidity,ZCR,0.23876913116253826,0.22108886523253013,DorsAttn
P23,S7,5,5,Fluidity,Salience,0.05787395285074225,0.7698866357602712,DorsAttn
P23,S7,5,5,Fluidity,Entrainment,-0.07606551524931847,0.7004536578685036,DorsAttn
P23,S7,5,5,Fluidity,Fluidity,0.06271844376372826,0.7512009582546293,DorsAttn
P23,S7,5,5,Fluidity,Complexity,0.004995996977478705,0.9798706077328854,DorsAttn
P23,S7,5,5,Complexity,ZCR,0.004324826417449912,0.9825743878179579,DorsAttn
P23,S7,5,5,Complexity,Salience,-0.29601446613506316,0.12615077525984256,DorsAttn
P23,S7,5,5,Complexity,Entrainment,-0.295901715793478,0.12630200714275552,DorsAttn
P23,S7,5,5,Complexity,Fluidity,0.4038933531676989,0.033046013224230536,DorsAttn
P23,S7,5,5,Complexity,Complexity,0.4734153775375576,0.010941433123417088,DorsAttn
P23,S7,5,50,ZCR,ZCR,0.3703442440988948,0.05238628715945268,DorsAttn
P23,S7,5,50,ZCR,Salience,-0.4710312027095596,0.011406690962381755,DorsAttn
P23,S7,5,50,ZCR,Entrainment,-0.3616494384662209,0.05862501742954687,DorsAttn
P23,S7,5,50,ZCR,Fluidity,-0.1407522695803044,0.47497805120218095,DorsAttn
P23,S7,5,50,ZCR,Complexity,0.35360785589726496,0.06489795503178934,DorsAttn
P23,S7,5,50,Salience,ZCR,-0.16509990766217075,0.4011439104097071,DorsAttn
P23,S7,5,50,Salience,Salience,0.5036264968535131,0.0062912350445446085,DorsAttn
P23,S7,5,50,Salience,Entrainment,0.30188881705004855,0.1184537602386789,DorsAttn
P23,S7,5,50,Salience,Fluidity,0.3280314380829161,0.08835072204445998,DorsAttn
P23,S7,5,50,Salience,Complexity,-0.4541219364623006,0.015203218152654402,DorsAttn
P23,S7,5,50,Entrainment,ZCR,-0.02562430522822829,0.8970172967953167,DorsAttn
P23,S7,5,50,Entrainment,Salience,0.2555269036834539,0.18938915371340953,DorsAttn
P23,S7,5,50,Entrainment,Entrainment,0.12810581879391048,0.515917177017504,DorsAttn
P23,S7,5,50,Entrainment,Fluidity,0.24387276652523618,0.21107868385571754,DorsAttn
P23,S7,5,50,Entrainment,Complexity,-0.33483120389815024,0.08156865552426218,DorsAttn
P23,S7,5,50,Fluidity,ZCR,0.308474559812034,0.11024288400774201,DorsAttn
P23,S7,5,50,Fluidity,Salience,0.01066256314547799,0.9570546645036214,DorsAttn
P23,S7,5,50,Fluidity,Entrainment,0.01954480195168955,0.921364281807572,DorsAttn
